Version.[Version Name],Location.[Location],Sales Domain.[Customer Group],Time.[Day],Item.[Item],D Base Forecast LC,D Base Forecast Quantity,D Base Forecast Supply Code,D Buff1 Forecast Quantity,D Buff2 Forecast Quantity,product_name,category,lifecycle_stage,ai_forecast,actual_sales,forecast_accuracy,inventory_on_hand,safety_stock,on_promo
Baseline FY26,APLA,Direct-to-Consumer,2026-04-12,NK-RT-3-9481,14890.124084263101,12408.436736885918,NORM,2235.678488384019,2682.814186060823,React Phantom Run 3,Footwear,Growth,13467.034998449177,11178.392441920096,0.7952619244296307,16843.122852078082,2235.678488384019,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-04-19,NK-RA-RM-4884,725.2190415148424,604.3492012623686,NORM,138.16735305188706,165.80082366226446,Dri-FIT Running Shirt M,Apparel,Growth,603.1233518864781,690.8367652594353,0.8730330842481762,957.346373914857,138.16735305188706,0
Baseline FY26,North America,Digital,2026-04-26,NK-AP-PDF-2055,16968.5975948602,14140.497995716833,NORM,3155.763714365541,3786.916457238649,Pro Dri-FIT Tight,Apparel,Growth,14371.300944323013,15778.818571827705,0.9107970206326002,20495.16954473132,3155.763714365541,0
Baseline FY26,Greater China,Digital,2026-05-03,NK-AM-90-1623,7937.913388530352,6614.927823775293,NORM,1161.004766915314,1393.2057202983767,Air Max 90,Footwear,Mature,6889.054047805895,5805.023834576569,0.8132599892574951,12435.442794190063,1161.004766915314,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-05-10,NK-AP-TJ-7647,20549.689194553852,17124.740995461543,NORM,3266.622647294361,3919.9471767532327,Tech Fleece Joggers M,Apparel,Growth,16098.7881445703,16333.113236471803,0.9856533724765799,45165.334453652315,3266.622647294361,1
Baseline FY26,North America,Wholesale,2026-05-17,NK-RT-3-2805,9591.364493619065,7992.803744682554,NORM,1586.8740009521853,1904.2488011426221,React Phantom Run 3,Footwear,New Launch,7627.401013469959,7934.370004760925,0.961311485208432,8243.97394725835,1586.8740009521853,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-01,NK-SB-DLP-6135,21003.763444087148,17503.136203405957,NORM,3426.428719177704,4111.714463013244,SB Dunk Low Pro,Footwear,New Launch,16291.819232031356,17132.14359588852,0.9509504249042817,35327.49764971741,3426.428719177704,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-08,NK-RT-3-4701,16604.653322253685,13837.21110187807,NORM,3167.0688994124985,3800.482679294998,React Phantom Run 3,Footwear,Decline,12590.282428538505,15835.344497062491,0.7950747412457015,43319.20713041545,3167.0688994124985,0
Baseline FY26,APLA,Wholesale,2026-03-15,NK-SB-DLP-2909,18629.628428327018,15524.690356939182,NORM,3313.0622134265755,3975.6746561118903,SB Dunk Low Pro,Footwear,Growth,16942.929066123943,16565.311067132876,0.9772042916996412,27521.685840573075,3313.0622134265755,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-03-22,NK-RA-RM-5625,5079.927031588052,4233.272526323377,NORM,781.6949171543956,938.0339005852748,Dri-FIT Running Shirt M,Apparel,Growth,4091.8355319074653,3908.4745857719777,0.9530863148495383,10869.97379804499,781.6949171543956,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-29,NK-RT-3-8968,21560.834301609284,17967.361918007737,NORM,3421.702803274688,4106.043363929625,React Phantom Run 3,Footwear,Decline,16285.958839032706,17108.51401637344,0.9519212962298468,42864.82643967341,3421.702803274688,0
Baseline FY26,North America,Wholesale,2026-04-05,NK-JD-SL3-7035,21500.08161716774,17916.734680973117,NORM,4012.118476632,4814.542171958399,Jordan Stay Loyal 3,Footwear,New Launch,16153.685606625451,20060.592383159998,0.8052446955746817,30158.448754563087,4012.118476632,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-04-12,NK-AP-PDF-6795,12996.003608694478,10830.0030072454,NORM,2380.711514974088,2856.8538179689053,Pro Dri-FIT Tight,Apparel,Decline,10720.100933715008,11903.55757487044,0.9005795844047646,32501.00442927007,2380.711514974088,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-04-19,NK-AM-90-8092,12546.546692046395,10455.45557670533,NORM,2011.080151905866,2413.296182287039,Air Max 90,Footwear,New Launch,10648.385371679951,10055.40075952933,0.9410282467768716,30097.865742612306,2011.080151905866,0
Baseline FY26,Greater China,Digital,2026-04-26,NK-AP-PDF-1609,15451.131625945209,12875.943021621008,NORM,2363.5033061138806,2836.2039673366567,Pro Dri-FIT Tight,Apparel,Decline,12677.843647710852,11817.516530569403,0.927198991859587,12558.857017710356,2363.5033061138806,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-05-03,NK-AM-PLS-8865,14445.59310896552,12037.994257471268,NORM,2224.2377939009234,2669.085352681108,Air Max Plus,Footwear,Mature,13098.919637333529,11121.188969504616,0.8221655370435622,15733.999430968777,2224.2377939009234,0
Baseline FY26,North America,Direct-to-Consumer,2026-05-10,NK-AP-TJ-6604,12394.189266136184,10328.491055113487,NORM,2142.640438516453,2571.1685262197434,Tech Fleece Joggers M,Apparel,Mature,11269.79879924467,10713.202192582265,0.9480457293107201,32136.534403676855,2142.640438516453,0
Baseline FY26,North America,Wholesale,2026-05-17,NK-BK-L21-3495,23530.332430768143,19608.610358973452,NORM,3899.118887349224,4678.942664819069,LeBron XXI,Footwear,New Launch,18381.137240647353,19495.59443674612,0.9428354339379265,45087.53952919868,3899.118887349224,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-01,NK-BK-JA1-2449,10697.825494624325,8914.854578853605,NORM,2040.810019567145,2448.972023480574,Ja 1,Footwear,Mature,8853.512758895495,10204.050097835725,0.867646931758334,18942.223346054405,2040.810019567145,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-08,NK-RT-3-5834,19798.37800437983,16498.64833698319,NORM,2903.1950785401627,3483.834094248195,React Phantom Run 3,Footwear,Mature,15628.111698482748,14515.975392700813,0.9233853547078098,35287.29090707429,2903.1950785401627,1
Baseline FY26,APLA,Digital,2026-03-15,NK-AP-IC-4692,977.7865475746045,814.8221229788371,NORM,141.43647080475588,169.72376496570706,Sportswear Icon Clash,Apparel,Growth,758.4025649901602,707.1823540237793,0.9275714238697499,1461.1236151432543,141.43647080475588,0
Baseline FY26,Greater China,Digital,2026-03-22,NK-AM-90-8606,23032.177080563746,19193.48090046979,NORM,3647.1036032728953,4376.524323927474,Air Max 90,Footwear,Growth,19406.07452011097,18235.518016364476,0.9358089798877092,41713.661042426254,3647.1036032728953,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-29,NK-VF-3-9864,14995.054829940964,12495.879024950804,NORM,2559.0862812545997,3070.9035375055196,Vaporfly 3,Footwear,Decline,13313.076908768371,12795.431406272997,0.9595445056864909,34026.55186532617,2559.0862812545997,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-04-05,NK-AP-YLL-8413,5490.4742793883515,4575.395232823626,NORM,925.9521012230166,1111.1425214676199,Yoga Luxe Leggings,Apparel,Growth,4709.3481420291555,4629.7605061150825,0.9828095566047202,8544.705023939314,925.9521012230166,0
Baseline FY26,North America,Direct-to-Consumer,2026-04-12,NK-AP-IC-1438,14127.14952409911,11772.624603415925,NORM,2152.9197340598926,2583.503680871871,Sportswear Icon Clash,Apparel,New Launch,10908.66011082222,10764.598670299463,0.9866171099420329,23268.328131528684,2152.9197340598926,0
Baseline FY26,Greater China,Digital,2026-04-19,NK-BK-JA1-9905,20490.475813838246,17075.39651153187,NORM,3087.4332238194656,3704.9198685833585,Ja 1,Footwear,New Launch,15600.15235889042,15437.166119097326,0.9894419585475949,29309.60478985302,3087.4332238194656,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-04-26,NK-VF-3-8134,11746.787483620803,9788.989569684003,NORM,2203.481500533416,2644.1778006400987,Vaporfly 3,Footwear,Decline,9205.125049018921,11017.407502667078,0.8355073593121212,22772.788486559362,2203.481500533416,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-03,NK-BK-JA1-3569,12741.13843364001,10617.615361366676,NORM,2372.02100882096,2846.425210585152,Ja 1,Footwear,Decline,10802.293600998948,11860.105044104801,0.9108092686218112,16163.671369367788,2372.02100882096,0
Baseline FY26,APLA,Wholesale,2026-05-10,NK-AM-PLS-2245,20822.273873741706,17351.894894784757,NORM,3322.0869079925324,3986.5042895910387,Air Max Plus,Footwear,New Launch,18675.447970982754,16610.43453996266,0.8756797466043453,35258.852373838796,3322.0869079925324,0
Baseline FY26,EMEA,Wholesale,2026-05-17,NK-RA-RW-2811,12088.732535454126,10073.943779545105,NORM,1821.6000694187403,2185.9200833024884,Dri-FIT Running Shirt W,Apparel,Growth,9975.32571354167,9108.0003470937,0.9047732396359947,10462.737492952687,1821.6000694187403,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-03-01,NK-AP-TJ-2533,8693.585673122569,7244.654727602141,NORM,1658.270120224197,1989.9241442690363,Tech Fleece Joggers M,Apparel,Growth,7862.369599483496,8291.350601120985,0.9482616256054242,9290.924840459209,1658.270120224197,1
Baseline FY26,Greater China,Digital,2026-03-08,NK-AP-TJ-8866,18869.054989341916,15724.212491118264,NORM,3221.1035947881555,3865.3243137457866,Tech Fleece Joggers M,Apparel,Growth,16752.396370777296,16105.517973940776,0.9598349833961758,43394.30276071749,3221.1035947881555,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-15,NK-ZP-40-9793,11012.481678042364,9177.068065035304,NORM,1734.0808169817378,2080.896980378085,Air Zoom Pegasus 40,Footwear,Growth,8953.033114700638,8670.404084908689,0.967403015243098,12623.737048363606,1734.0808169817378,0
Baseline FY26,APLA,Digital,2026-03-22,NK-SB-DLP-5590,20678.195631182833,17231.82969265236,NORM,2977.03928443659,3572.447141323908,SB Dunk Low Pro,Footwear,Mature,18915.61233982395,14885.19642218295,0.7292332728888551,17350.545346568208,2977.03928443659,0
Baseline FY26,APLA,Wholesale,2026-03-29,NK-AP-YLL-5890,12997.179388270639,10830.982823558867,NORM,2038.1557382832916,2445.78688593995,Yoga Luxe Leggings,Apparel,Decline,11270.21313891033,10190.778691416457,0.8940773340114759,30275.174368374188,2038.1557382832916,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-04-05,NK-RT-3-1051,2298.8009986046713,1915.6674988372263,NORM,326.9500734852042,392.34008818224504,React Phantom Run 3,Footwear,Decline,2030.9130986997714,1634.7503674260208,0.7576616349702833,4880.147075830956,326.9500734852042,1
Baseline FY26,EMEA,Digital,2026-04-12,NK-AP-TJ-9243,2615.8131716836274,2179.844309736356,NORM,429.13062869169573,514.9567544300348,Tech Fleece Joggers M,Apparel,New Launch,2090.658906388048,2145.6531434584786,0.9743694654291662,4874.87693579872,429.13062869169573,0
Baseline FY26,EMEA,Digital,2026-04-19,NK-BK-L21-8558,22249.66880274837,18541.390668956974,NORM,4136.931791568403,4964.318149882084,LeBron XXI,Footwear,Decline,17211.43620275459,20684.658957842017,0.8320870185886894,34184.487884522125,4136.931791568403,1
Baseline FY26,North America,Digital,2026-04-26,NK-AP-PDF-7272,9530.333630767283,7941.9446923060705,NORM,1526.2641772296365,1831.5170126755638,Pro Dri-FIT Tight,Apparel,Decline,8481.23029753482,7631.320886148182,0.8886287938790084,22173.091039940995,1526.2641772296365,0
Baseline FY26,North America,Wholesale,2026-05-03,NK-RA-RW-1847,17285.449354021184,14404.541128350987,NORM,3229.2921970756997,3875.1506364908396,Dri-FIT Running Shirt W,Apparel,Mature,14083.024394296881,16146.460985378499,0.8722050241876426,29325.766908080153,3229.2921970756997,0
Baseline FY26,APLA,Direct-to-Consumer,2026-05-10,NK-ZP-40-1350,10844.18479771788,9036.8206647649,NORM,1720.2953871408272,2064.3544645689926,Air Zoom Pegasus 40,Footwear,Decline,8139.911312544437,8601.476935704135,0.9463387943012704,10689.065745914482,1720.2953871408272,1
Baseline FY26,Greater China,Wholesale,2026-05-17,NK-BK-L21-3136,22065.17577786446,18387.64648155372,NORM,3658.0299709520546,4389.6359651424655,LeBron XXI,Footwear,Decline,17563.286498662466,18290.14985476027,0.9602593001222115,51699.880714013765,3658.0299709520546,0
Baseline FY26,EMEA,Wholesale,2026-03-01,NK-MT-9-1153,22839.144642350042,19032.620535291702,NORM,3299.5204234087537,3959.4245080905043,Metcon 9 Amp,Footwear,Growth,18551.601206506453,16497.602117043767,0.8754971131628464,23361.373249805252,3299.5204234087537,0
Baseline FY26,Greater China,Wholesale,2026-03-08,NK-BZ-77-3515,8271.462315531997,6892.88526294333,NORM,1306.4244466872049,1567.7093360246458,Blazer Mid '77,Footwear,Growth,6567.002857677879,6532.122233436024,0.9946601390795611,18503.12048075714,1306.4244466872049,0
Baseline FY26,APLA,Wholesale,2026-03-15,NK-AM-90-4119,15598.585464022228,12998.821220018524,NORM,2292.2439399320283,2750.692727918434,Air Max 90,Footwear,Decline,12419.012541393733,11461.219699660141,0.9164318574434104,25636.66053908184,2292.2439399320283,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-03-22,NK-ZP-40-9793,17320.34507573213,14433.620896443443,NORM,2739.235956763745,3287.0831481164937,Air Zoom Pegasus 40,Footwear,Mature,13659.150998484243,13696.179783818723,0.9972964150647156,14473.37797066264,2739.235956763745,0
Baseline FY26,APLA,Digital,2026-03-29,NK-AP-ECT-6563,15495.144838484463,12912.620698737053,NORM,2341.1326938036427,2809.3592325643713,Element Crew Top,Apparel,Mature,12219.330577365967,11705.663469018213,0.9561180697098208,30996.220658850776,2341.1326938036427,0
Baseline FY26,APLA,Digital,2026-04-05,NK-AP-ACG-4735,17697.829971441857,14748.191642868214,NORM,3117.2591922093015,3740.7110306511618,ACG Mountain Fly,Apparel,New Launch,14402.826479991816,15586.295961046508,0.9240698698387073,33483.969268982066,3117.2591922093015,0
Baseline FY26,APLA,Wholesale,2026-04-12,NK-SB-DLP-7154,16442.9067521225,13702.422293435418,NORM,2647.3675806534156,3176.8410967840987,SB Dunk Low Pro,Footwear,Growth,14135.899372121941,13236.837903267078,0.9320788336742448,25352.7807175901,2647.3675806534156,1
Baseline FY26,APLA,Direct-to-Consumer,2026-04-19,NK-RT-3-5179,1334.4050568474909,1112.0042140395758,NORM,236.98148819546464,284.3777858345575,React Phantom Run 3,Footwear,New Launch,1078.7641912804625,1184.9074409773232,0.9104206404431786,2286.254424393373,236.98148819546464,0
Baseline FY26,EMEA,Wholesale,2026-04-26,NK-VF-3-1761,14430.324249951349,12025.270208292792,NORM,2377.8590803261854,2853.4308963914223,Vaporfly 3,Footwear,Mature,13220.685427643979,11889.295401630927,0.8880177520166235,33105.29447322087,2377.8590803261854,0
Baseline FY26,North America,Digital,2026-05-03,NK-BK-JA1-9335,13351.624991406712,11126.354159505594,NORM,2252.1350957047666,2702.56211484572,Ja 1,Footwear,Mature,10476.566913915025,11260.675478523832,0.9303675373556191,19568.751500101247,2252.1350957047666,0
Baseline FY26,North America,Digital,2026-05-10,NK-VF-3-8796,4401.592983388971,3667.994152824143,NORM,676.0242037777589,811.2290445333107,Vaporfly 3,Footwear,Mature,3980.09255836214,3380.121018888794,0.8224999826572525,4587.106385892009,676.0242037777589,0
Baseline FY26,Greater China,Digital,2026-05-17,NK-AP-YLL-5236,13990.67499321085,11658.89582767571,NORM,2099.7690070013327,2519.722808401599,Yoga Luxe Leggings,Apparel,Mature,11038.46218579372,10498.845035006663,0.9486022368186412,22759.811477342202,2099.7690070013327,0
Baseline FY26,APLA,Wholesale,2026-03-01,NK-AM-270-6751,5929.769800094,4941.474833411667,NORM,956.4602987094885,1147.752358451386,Air Max 270,Footwear,Decline,5172.463205159179,4782.301493547442,0.9184154925953193,12012.181950833265,956.4602987094885,0
Baseline FY26,North America,Digital,2026-03-08,NK-CV-L-5684,2027.0031204027496,1689.1692670022915,NORM,368.1219592754327,441.7463511305192,Court Vision Low,Footwear,Mature,1531.7616349124144,1840.6097963771633,0.832203348003119,3764.996890622625,368.1219592754327,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-15,NK-AP-ACG-3029,22906.272434431143,19088.560362025954,NORM,4143.8355522206975,4972.602662664837,ACG Mountain Fly,Apparel,Growth,20781.527080819054,20719.177761103485,0.9969907435307294,23939.01861183857,4143.8355522206975,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-22,NK-AP-ECT-2304,10064.931196069558,8387.442663391299,NORM,1616.383799565936,1939.660559479123,Element Crew Top,Apparel,New Launch,8990.056314990785,8081.91899782968,0.8876334547024072,16899.476095820617,1616.383799565936,0
Baseline FY26,North America,Digital,2026-03-29,NK-BK-L21-2915,19337.62210138798,16114.685084489985,NORM,3066.0007938814906,3679.2009526577885,LeBron XXI,Footwear,Decline,17188.026127665846,15330.003969407451,0.8787983250385152,35385.169397477024,3066.0007938814906,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-04-05,NK-SB-DLP-5268,10183.14183047752,8485.951525397933,NORM,1715.0000002122827,2058.000000254739,SB Dunk Low Pro,Footwear,Mature,8196.959729351565,8575.000001061413,0.9559136709430841,21058.447077922065,1715.0000002122827,0
Baseline FY26,North America,Direct-to-Consumer,2026-04-12,NK-AP-ECT-5237,19589.194643501334,16324.328869584446,NORM,3028.4085615686795,3634.090273882415,Element Crew Top,Apparel,New Launch,16886.00371500836,15142.042807843396,0.8848265766187365,22582.13825949335,3028.4085615686795,1
Baseline FY26,North America,Digital,2026-04-19,NK-RA-RM-4941,8388.513357848695,6990.427798207245,NORM,1220.369208943704,1464.4430507324448,Dri-FIT Running Shirt M,Apparel,New Launch,7404.75247748583,6101.84604471852,0.7864734011283279,7826.8503066826715,1220.369208943704,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-04-26,NK-MT-9-4199,5903.630720672662,4919.6922672272185,NORM,855.7776665169097,1026.9331998202915,Metcon 9 Amp,Footwear,New Launch,4776.763115300183,4278.888332584548,0.8836438943909277,7993.700453302635,855.7776665169097,0
Baseline FY26,Greater China,Wholesale,2026-05-03,NK-JD-SL3-6977,1413.246850569784,1177.7057088081535,NORM,267.2713895876112,320.72566750513346,Jordan Stay Loyal 3,Footwear,Decline,1223.6056884142083,1336.356947938056,0.9156278869221144,3800.1574107262713,267.2713895876112,0
Baseline FY26,APLA,Wholesale,2026-05-10,NK-CV-L-8459,21441.747645753556,17868.123038127964,NORM,3580.487759282674,4296.585311139208,Court Vision Low,Footwear,Growth,17923.080011183138,17902.438796413368,0.9988470165989951,49330.477967678424,3580.487759282674,0
Baseline FY26,North America,Digital,2026-05-17,NK-SB-DLP-7093,16203.125516412114,13502.604597010095,NORM,3100.0550807662435,3720.066096919492,SB Dunk Low Pro,Footwear,Mature,12359.60210170967,15500.275403831216,0.7973795161507089,16007.028193964012,3100.0550807662435,0
Baseline FY26,North America,Wholesale,2026-03-01,NK-RT-3-1319,16626.12650266732,13855.105418889436,NORM,3164.1499740920444,3796.979968910453,React Phantom Run 3,Footwear,Growth,14091.194380429275,15820.749870460222,0.8906780333301209,23786.521665891585,3164.1499740920444,0
Baseline FY26,North America,Digital,2026-03-08,NK-AM-270-6751,14796.229280808548,12330.191067340456,NORM,2679.48015390388,3215.376184684656,Air Max 270,Footwear,Mature,12885.117145028562,13397.4007695194,0.9617624617413595,22327.484251078593,2679.48015390388,0
Baseline FY26,EMEA,Wholesale,2026-03-15,NK-BK-L21-5923,13140.57760482362,10950.481337353018,NORM,2157.8094747099162,2589.3713696518994,LeBron XXI,Footwear,Growth,10373.677159361287,10789.047373549582,0.9615007516598161,16457.338221664802,2157.8094747099162,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-22,NK-VF-3-8121,12874.067888821332,10728.38990735111,NORM,2415.9969586738166,2899.1963504085797,Vaporfly 3,Footwear,Mature,10499.721051646338,12079.984793369083,0.869183300413575,33942.838406051385,2415.9969586738166,1
Baseline FY26,EMEA,Wholesale,2026-03-29,NK-BK-JA1-3719,21316.500112391193,17763.750093659328,NORM,3471.999087942475,4166.398905530969,Ja 1,Footwear,Decline,18091.574665186912,17359.995439712373,0.957858328476228,31015.559316261057,3471.999087942475,1
Baseline FY26,North America,Direct-to-Consumer,2026-04-05,NK-AP-TJ-5268,19729.866297849003,16441.555248207504,NORM,3680.682950464488,4416.819540557385,Tech Fleece Joggers M,Apparel,Growth,15155.803964613362,18403.41475232244,0.8235321633829265,21106.939571238163,3680.682950464488,1
Baseline FY26,EMEA,Digital,2026-04-12,NK-RT-3-3729,5673.005619650001,4727.504683041668,NORM,880.3815194327641,1056.457823319317,React Phantom Run 3,Footwear,New Launch,4327.520911117461,4401.90759716382,0.9831012613499004,5379.647544504768,880.3815194327641,1
Baseline FY26,Greater China,Wholesale,2026-04-19,NK-AP-PDF-2758,6254.123565495855,5211.769637913212,NORM,1126.3140629173874,1351.5768755008648,Pro Dri-FIT Tight,Apparel,Growth,5120.620932707575,5631.5703145869375,0.9092705314260399,13759.462577836986,1126.3140629173874,0
Baseline FY26,APLA,Wholesale,2026-04-26,NK-IV-3-9570,23238.577090392242,19365.480908660204,NORM,3576.074882553724,4291.289859064468,Invincible 3,Footwear,New Launch,17440.85585771029,17880.37441276862,0.9754189400673587,44743.91732090697,3576.074882553724,0
Baseline FY26,APLA,Wholesale,2026-05-03,NK-RA-RM-1099,3417.003310608444,2847.50275884037,NORM,575.696006910643,690.8352082927715,Dri-FIT Running Shirt M,Apparel,Mature,2952.553222026012,2878.480034553215,0.9742665620106361,7563.473995597437,575.696006910643,0
Baseline FY26,APLA,Direct-to-Consumer,2026-05-10,NK-AP-ECT-8008,19521.83202209117,16268.193351742642,NORM,3224.300897453263,3869.1610769439158,Element Crew Top,Apparel,New Launch,15610.678791898084,16121.504487266315,0.9683140183491119,41411.73237342489,3224.300897453263,0
Baseline FY26,North America,Digital,2026-05-17,NK-AM-90-8311,15243.083901425554,12702.56991785463,NORM,2664.7011706318026,3197.641404758163,Air Max 90,Footwear,New Launch,12345.903602646407,13323.505853159011,0.9266257499124516,24762.691975211335,2664.7011706318026,0
Baseline FY26,North America,Digital,2026-03-01,NK-AP-PDF-1131,2148.6365611857436,1790.5304676547864,NORM,388.4050513833047,466.0860616599656,Pro Dri-FIT Tight,Apparel,Mature,1639.4205336619457,1942.0252569165232,0.8441808508015791,2675.9978038407617,388.4050513833047,0
Baseline FY26,APLA,Digital,2026-03-08,NK-AP-IC-2611,21259.033706494018,17715.86142207835,NORM,3543.9457761997783,4252.734931439733,Sportswear Icon Clash,Apparel,Decline,18946.986013996506,17719.72888099889,0.9307406371034479,21136.59457460787,3543.9457761997783,0
Baseline FY26,North America,Wholesale,2026-03-15,NK-AP-TJ-9028,19819.958735713877,16516.632279761565,NORM,3773.8212792185777,4528.585535062293,Tech Fleece Joggers M,Apparel,Decline,15384.992045756157,18869.106396092888,0.8153535055026153,23447.675619191203,3773.8212792185777,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-22,NK-AM-90-6516,15306.374948083323,12755.312456736103,NORM,2708.3091508539956,3249.9709810247946,Air Max 90,Footwear,Growth,13461.16136916157,13541.545754269977,0.9940638693272472,16976.12562737504,2708.3091508539956,1
Baseline FY26,APLA,Direct-to-Consumer,2026-03-29,NK-AP-PDF-3916,12074.219408660188,10061.849507216824,NORM,2245.337365141424,2694.404838169709,Pro Dri-FIT Tight,Apparel,Mature,11042.825514527829,11226.68682570712,0.9836228342311748,27709.09422403818,2245.337365141424,0
Baseline FY26,Greater China,Digital,2026-04-05,NK-AP-ECT-2663,13440.741822047394,11200.618185039495,NORM,2026.895587940573,2432.2747055286877,Element Crew Top,Apparel,New Launch,12105.246098025085,10134.477939702865,0.8055382655083265,17841.935660477913,2026.895587940573,0
Baseline FY26,North America,Direct-to-Consumer,2026-04-12,NK-JD-SL3-3620,14531.516956993524,12109.59746416127,NORM,2247.112272224191,2696.534726669029,Jordan Stay Loyal 3,Footwear,Mature,11655.061880941279,11235.561361120956,0.9626631454951646,20930.745816111477,2247.112272224191,0
Baseline FY26,Greater China,Digital,2026-04-19,NK-JD-SL3-6379,16665.346914523245,13887.789095436037,NORM,2427.758173202751,2913.3098078433013,Jordan Stay Loyal 3,Footwear,Decline,13368.34889563779,12138.790866013755,0.8987083603963755,28230.61889034498,2427.758173202751,0
Baseline FY26,APLA,Wholesale,2026-04-26,NK-RT-3-4318,19684.29006672221,16403.575055601843,NORM,3122.9725432334244,3747.567051880109,React Phantom Run 3,Footwear,Decline,15098.776472497564,15614.862716167121,0.9669490373978621,21184.705779848482,3122.9725432334244,0
Baseline FY26,APLA,Digital,2026-05-03,NK-RA-RM-5519,7632.446282623563,6360.371902186303,NORM,1461.4592334524004,1753.7510801428805,Dri-FIT Running Shirt M,Apparel,Decline,5935.921396520706,7307.296167262001,0.8123280158144814,12682.660739069082,1461.4592334524004,0
Baseline FY26,APLA,Wholesale,2026-05-10,NK-VF-3-6566,8504.025206174465,7086.687671812054,NORM,1362.9709510212274,1635.5651412254729,Vaporfly 3,Footwear,Growth,6721.909197567709,6814.8547551061365,0.9863613296426037,18608.46910653049,1362.9709510212274,1
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-17,NK-BK-KD16-4902,11953.282893841677,9961.069078201397,NORM,2021.778571017412,2426.1342852208945,KD16,Footwear,Decline,10649.428383317554,10108.89285508706,0.9465287113060574,23120.341503570213,2021.778571017412,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-01,NK-AP-ECT-2123,21275.39286801133,17729.49405667611,NORM,3425.300728272217,4110.36087392666,Element Crew Top,Apparel,New Launch,18626.770579279873,17126.503641361083,0.9124008630520712,29952.573854362596,3425.300728272217,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-08,NK-AP-SFJ-6947,22777.757401037143,18981.464500864287,NORM,3338.121823370077,4005.7461880440924,Storm-FIT Jacket,Apparel,New Launch,18442.930726415074,16690.609116850384,0.8950115243070672,28131.22440158376,3338.121823370077,0
Baseline FY26,Greater China,Digital,2026-03-15,NK-AP-IC-3688,9816.2836458824,8180.236371568668,NORM,1582.607383468957,1899.1288601627484,Sportswear Icon Clash,Apparel,Decline,7385.413426800922,7913.036917344785,0.9333222508557553,15669.989676225181,1582.607383468957,0
Baseline FY26,EMEA,Digital,2026-03-22,NK-AP-IC-9530,677.4178576289867,564.5148813574889,NORM,121.19653199347188,145.43583839216626,Sportswear Icon Clash,Apparel,New Launch,611.9464195462717,605.9826599673594,0.9901585309730916,1795.3481068787503,121.19653199347188,0
Baseline FY26,North America,Digital,2026-03-29,NK-AP-IC-8242,17334.82505228977,14445.687543574808,NORM,2948.7651099298755,3538.5181319158505,Sportswear Icon Clash,Apparel,New Launch,13038.949585447528,14743.825549649377,0.884366784016758,22836.227480484933,2948.7651099298755,0
Baseline FY26,EMEA,Digital,2026-04-05,NK-BK-L21-8558,9687.725860222787,8073.1048835189895,NORM,1616.942235122824,1940.3306821473889,LeBron XXI,Footwear,Growth,7506.7399823062715,8084.71117561412,0.9285105947815203,18867.448075214346,1616.942235122824,0
Baseline FY26,EMEA,Digital,2026-04-12,NK-AP-ECT-7276,19709.343387847388,16424.452823206157,NORM,3477.321219198295,4172.785463037953,Element Crew Top,Apparel,New Launch,15764.668795722228,17386.606095991472,0.9067134039090478,40889.33628488247,3477.321219198295,0
Baseline FY26,EMEA,Wholesale,2026-04-19,NK-BZ-77-3357,6025.890098958648,5021.575082465541,NORM,1093.8805788131262,1312.6566945757515,Blazer Mid '77,Footwear,Growth,5231.804134865086,5469.402894065631,0.9565585560613312,15136.824677853714,1093.8805788131262,0
Baseline FY26,EMEA,Wholesale,2026-04-26,NK-SB-DLP-7071,15269.941702064985,12724.951418387489,NORM,2167.806056123223,2601.3672673478673,SB Dunk Low Pro,Footwear,New Launch,12024.615878317036,10839.030280616113,0.8906188499333603,26282.248802057915,2167.806056123223,0
