Version.[Version Name],Location.[Location],Item.[Item],forecast_accuracy,baseline_forecast,actual_sales
Baseline FY26,APLA,NK-AP-SFJ-4802,0.8752947686535933,9489.003915903806,8697.650663555123
Baseline FY26,Greater China,NK-MT-9-7489,0.9162410892243591,4205.397233306123,796.4661290331466
Baseline FY26,Greater China,NK-BK-L21-6072,0.8988527147399555,15739.13710414536,13719.010096115378
Baseline FY26,APLA,NK-CV-L-1810,0.9041613128516401,9562.009645853715,18314.705096010795
Baseline FY26,EMEA,NK-RA-RW-2259,0.9503930963512736,3117.6306783789314,14157.69367900804
Baseline FY26,Greater China,NK-ZP-40-9747,0.8527947139376928,7516.882002656482,2485.3541841531323
Baseline FY26,North America,NK-AP-PDF-8472,0.901592580401749,1869.8612950923898,13034.679945171774
Baseline FY26,Greater China,NK-VF-3-7254,0.8820579769039504,9310.298623308647,14547.80620865129
Baseline FY26,North America,NK-SB-DLP-1995,0.9587769627072913,12005.387608468329,2995.043741543515
Baseline FY26,EMEA,NK-SB-DLP-7122,0.8870683836339824,13166.939068144275,545.6195316896459
Baseline FY26,APLA,NK-RA-RW-8746,0.8705197701396478,10421.88355065036,1690.2248992687307
Baseline FY26,EMEA,NK-BK-JA1-9652,0.9136761090292327,19961.57760702472,3202.5094505035363
Baseline FY26,North America,NK-AP-ACG-2652,0.9338083532324277,6232.576856037965,12883.875337446061
Baseline FY26,APLA,NK-SB-DLP-6573,0.9082592242157295,12985.871797043643,8234.408190168075
Baseline FY26,Greater China,NK-BK-JA1-9725,0.9426219584427948,16176.096721242115,6887.028486996759
Baseline FY26,APLA,NK-AP-IC-7191,0.9237477978252588,8410.418450057408,4884.632326768205
Baseline FY26,APLA,NK-VF-3-2442,0.9401515830141772,11904.31825632276,13664.795009232048
Baseline FY26,North America,NK-AP-ACG-8744,0.9750996214967373,1601.4654745467378,13544.840786075885
Baseline FY26,North America,NK-RA-RM-4784,0.8567764029091953,8970.148920685671,10570.735981497568
Baseline FY26,EMEA,NK-SB-DLP-8054,0.957653114153376,9387.948006399243,10485.023059816484
Baseline FY26,EMEA,NK-MT-9-8081,0.8969076164274918,17845.284897411755,13904.966906170128
Baseline FY26,EMEA,NK-BK-KD16-4128,0.9590054743857096,13859.24005154766,624.6181193993938
Baseline FY26,APLA,NK-BK-JA1-4485,0.9383156361648382,4442.146771215592,3831.5709566380833
Baseline FY26,Greater China,NK-AP-TJ-8861,0.8963149259475782,15784.58197465643,15391.762113821245
Baseline FY26,EMEA,NK-CV-L-4830,0.9797561026465686,10047.425065465077,8085.776215807208
Baseline FY26,EMEA,NK-AP-IC-6610,0.938560564852573,12861.000711992292,19512.937965667574
Baseline FY26,APLA,NK-CV-L-4493,0.9786489097143565,8985.848189203829,5482.332237112006
Baseline FY26,Greater China,NK-AM-270-4775,0.861223228385255,15646.329099713008,3381.984267644601
Baseline FY26,North America,NK-AP-SFJ-2379,0.9521361802801558,9105.469045953003,1780.9901022037516
Baseline FY26,North America,NK-BK-L21-3791,0.8909757176975579,18681.715669227095,11579.317422861426
Baseline FY26,EMEA,NK-RA-RM-3239,0.9077536450844647,13838.156837503982,6849.131654673417
Baseline FY26,EMEA,NK-AP-ECT-2612,0.9092988859705042,11270.02018828621,14239.205255988943
Baseline FY26,EMEA,NK-IV-3-4066,0.8948030150876078,3088.5794761203033,16091.107614306737
Baseline FY26,Greater China,NK-AM-90-1606,0.9420293532876114,8544.736640406609,16831.75505610752
Baseline FY26,APLA,NK-AM-90-1623,0.9276990607325043,12527.991349670843,18933.48391422055
Baseline FY26,APLA,NK-AP-SFJ-9870,0.9357598999533936,15646.201059847752,3424.485349435981
Baseline FY26,North America,NK-ZP-40-5638,0.9687345897789793,16613.504910780324,19045.62007794147
Baseline FY26,Greater China,NK-MT-9-5116,0.8523697169335114,1518.6036833737235,18291.408780406127
Baseline FY26,EMEA,NK-AP-SFJ-2456,0.880598185519086,4709.7428541929885,17239.952617648934
Baseline FY26,APLA,NK-VF-3-5959,0.913071871247324,1240.775726596666,13045.922061455818
Baseline FY26,EMEA,NK-AP-TJ-8783,0.9141582362266535,19213.463516202195,9188.131956159934
Baseline FY26,APLA,NK-BK-KD16-9677,0.9554510786725574,10723.036407250576,6850.810881228559
Baseline FY26,APLA,NK-RA-RM-5723,0.923669135071656,7880.94833961641,14634.062932094152
Baseline FY26,Greater China,NK-AP-ECT-9901,0.8893346646266046,8535.286118160773,19297.596405699253
Baseline FY26,North America,NK-AP-IC-9597,0.9144515922705936,1616.416201852571,3544.3207093162046
Baseline FY26,North America,NK-AP-ECT-4450,0.8603660618467541,3725.1157412768903,11112.327738441225
Baseline FY26,EMEA,NK-BZ-77-3226,0.9526081110170287,11810.852085822362,16119.728089726203
Baseline FY26,North America,NK-AP-TJ-5044,0.8871406542857136,16496.866868436126,18258.641214138952
Baseline FY26,APLA,NK-AP-ACG-4900,0.8535612888378995,10355.1356017026,10251.824403144845
Baseline FY26,Greater China,NK-AP-TJ-3148,0.9402259895839984,2912.3444387574964,2335.1643512303017
Baseline FY26,North America,NK-RA-RW-7364,0.9770543973657928,5989.136122240661,14822.63208813893
Baseline FY26,Greater China,NK-AP-IC-1087,0.9001312127394422,17225.989649714928,10840.314705734616
Baseline FY26,Greater China,NK-AP-ACG-6667,0.9736389690974206,10375.70579363767,12725.625855934215
Baseline FY26,APLA,NK-AP-ECT-3943,0.9155444832088495,19146.81198771649,6515.586718710328
Baseline FY26,Greater China,NK-RA-RM-9680,0.8630896404721037,13249.807375323142,16245.453875745645
Baseline FY26,APLA,NK-AM-PLS-6986,0.8715056242010917,14281.752930453267,17023.668828991853
Baseline FY26,APLA,NK-SB-DLP-9146,0.9572297803408656,2857.4858469701776,19093.715282870886
Baseline FY26,Greater China,NK-AP-YLL-6571,0.8996798332763322,14221.870270849895,16940.844116549513
Baseline FY26,North America,NK-RA-RW-3361,0.9301100445548259,19238.231100482713,10103.06831030781
Baseline FY26,North America,NK-AP-PDF-8204,0.9437740815678699,19964.50636488758,8616.258597839365
Baseline FY26,North America,NK-AM-90-3991,0.8980946377842268,4984.990928676916,12692.314626900066
Baseline FY26,APLA,NK-AP-YLL-3833,0.9154319246524119,5737.3190485624355,19371.64424519003
Baseline FY26,North America,NK-RA-RM-3810,0.9664136384923413,5182.761772218705,7622.8277719099415
Baseline FY26,APLA,NK-IV-3-8268,0.9747024571455999,14447.672906855672,11566.725747433306
Baseline FY26,APLA,NK-AP-ECT-1631,0.9483768019809244,4124.4569972414065,17037.055009107342
Baseline FY26,Greater China,NK-AM-90-8043,0.8600415916153742,4756.849059482791,14824.385934739721
Baseline FY26,APLA,NK-AM-270-7990,0.9483155359113825,11477.398873520104,9350.036256386746
Baseline FY26,APLA,NK-AP-PDF-7624,0.8964614889516457,16951.75792190159,13388.300089378969
Baseline FY26,APLA,NK-BK-KD16-6839,0.9123019947059998,1236.6311427307012,11818.314512496596
Baseline FY26,Greater China,NK-AP-TJ-3809,0.8537604143001802,9968.277964196106,8933.630746403931
Baseline FY26,APLA,NK-AP-TJ-8542,0.8662331813968455,4203.8317780537855,776.178609696412
Baseline FY26,APLA,NK-RA-RW-9672,0.9149781024227324,18891.24226946001,5663.914197434716
Baseline FY26,North America,NK-AP-PDF-3910,0.8926905357542918,19092.59019075465,7629.344799340813
Baseline FY26,North America,NK-CV-L-5684,0.9559666879400373,977.042273010925,13780.72768290344
Baseline FY26,APLA,NK-AP-IC-5627,0.8538015239749065,2056.94321216927,935.7148856976999
Baseline FY26,North America,NK-AP-IC-4646,0.9719275541348468,7321.975017986231,613.2006931459167
Baseline FY26,APLA,NK-AP-ACG-3627,0.966940276171785,14734.011832806771,5829.08975944317
Baseline FY26,North America,NK-AM-270-9732,0.8712070471678678,19654.758905828487,19581.984431710564
Baseline FY26,North America,NK-RA-RM-1611,0.8877176544855024,4850.817458212218,10387.134163172848
Baseline FY26,North America,NK-AP-IC-6480,0.8722638466648942,9049.950793797721,7176.135300217525
Baseline FY26,Greater China,NK-AP-SFJ-5203,0.8918352560428262,12016.733929371014,11597.409523898217
Baseline FY26,APLA,NK-MT-9-4819,0.8516994165686501,6224.502932890296,7899.273386092084
Baseline FY26,Greater China,NK-RT-3-1838,0.8524100649506271,4917.987507150111,12500.95347201338
Baseline FY26,EMEA,NK-AP-SFJ-1123,0.9370745666846563,15668.785719922387,14938.140270541375
Baseline FY26,EMEA,NK-BZ-77-7695,0.9548051545744544,10345.849493907264,5400.517118823767
Baseline FY26,Greater China,NK-AP-IC-2293,0.9281682857336125,12891.48999332849,3059.5957547454
Baseline FY26,North America,NK-AP-ACG-9856,0.8738954914504443,6920.527025657301,8387.30474688852
Baseline FY26,EMEA,NK-RA-RW-9672,0.9774212134765385,4021.115446460861,4044.4264613243317
Baseline FY26,APLA,NK-AP-YLL-6872,0.8868917252541537,11019.96543881001,1527.776604965891
Baseline FY26,APLA,NK-AP-ECT-5237,0.9502110834461713,11655.656942680407,15275.281224017313
Baseline FY26,Greater China,NK-AP-TJ-1394,0.9675421681111764,19854.438375622147,10158.117498624331
Baseline FY26,EMEA,NK-AP-TJ-9786,0.8923047396685219,670.0402289527043,11323.024739263421
Baseline FY26,North America,NK-AM-270-6831,0.9769103753323343,8446.437570841119,10575.983827385395
Baseline FY26,APLA,NK-AP-TJ-9440,0.9479423450142539,2885.071604899593,8103.071584494554
Baseline FY26,Greater China,NK-IV-3-5462,0.8835505947924139,12987.120189777139,12189.450700716628
Baseline FY26,North America,NK-AP-ECT-2558,0.8849697014612918,12980.961759419353,19895.745484702617
Baseline FY26,North America,NK-AM-90-6974,0.9781314425483745,8218.077216140246,11162.542182919635
Baseline FY26,Greater China,NK-AP-IC-4029,0.9400617193268608,11517.29792082075,18954.72356405761
Baseline FY26,EMEA,NK-BZ-77-3704,0.9192982772246849,15638.180574194726,12713.161319203437
Baseline FY26,Greater China,NK-RT-3-8888,0.9161694984155934,12278.468112718198,5728.248572382462
Baseline FY26,APLA,NK-AP-IC-6525,0.9789603630702015,14432.517948063958,11278.30328280841
Baseline FY26,Greater China,NK-SB-DLP-6487,0.893213179904565,11856.500721459639,2758.066018136476
Baseline FY26,APLA,NK-CV-L-3145,0.9252236174921872,6083.876178983822,10409.181197516802
Baseline FY26,Greater China,NK-SB-DLP-9146,0.9313840874751808,17128.667937427777,2746.3467958632473
Baseline FY26,APLA,NK-AP-ECT-7186,0.9050628468582906,6921.07458571593,8393.896383753276
Baseline FY26,EMEA,NK-SB-DLP-9706,0.959801832444733,18802.66946837815,5035.823037674812
Baseline FY26,APLA,NK-AM-PLS-1583,0.8777774407268246,8670.93856423473,4898.959917489916
Baseline FY26,APLA,NK-AP-TJ-9028,0.859446008144564,9921.07523278864,11177.134998540461
Baseline FY26,North America,NK-SB-DLP-6895,0.8996677876048649,1876.3783999828863,18797.694717837567
Baseline FY26,EMEA,NK-RA-RM-2234,0.8738632289536828,13985.585907826684,5719.987289272524
Baseline FY26,Greater China,NK-RT-3-2223,0.9780638944044295,16586.178958172302,15905.805821986209
Baseline FY26,North America,NK-AM-PLS-1194,0.8881517173986084,4048.7660791078174,16920.41557148207
Baseline FY26,EMEA,NK-RA-RM-7002,0.9460131860745747,2155.540210737009,14978.789054925559
Baseline FY26,North America,NK-BK-JA1-6201,0.9131448541526227,15799.489839919439,16278.676171255403
Baseline FY26,Greater China,NK-RA-RW-6774,0.8807118563173343,13473.799481080447,2773.7121879996175
Baseline FY26,Greater China,NK-ZP-40-9390,0.9558494144741878,8866.541086353558,14602.61838566983
Baseline FY26,APLA,NK-AP-ACG-1096,0.8966481890669277,10600.259567401465,18590.13164450828
Baseline FY26,Greater China,NK-AP-ECT-2322,0.8875906125574694,18009.480989421132,14911.280944625225
Baseline FY26,Greater China,NK-ZP-40-9167,0.8864241372695154,19583.913923341715,6888.969303630635
Baseline FY26,APLA,NK-AM-PLS-6450,0.9030531632396458,7954.278548587824,17354.711750478444
Baseline FY26,APLA,NK-AP-YLL-6906,0.8796843418779499,12955.15269105293,3186.0365720493805
Baseline FY26,Greater China,NK-AP-IC-1805,0.9110781981482516,1241.0335784889166,11772.054083574098
Baseline FY26,APLA,NK-BK-JA1-5374,0.9410977247706191,1965.133810850178,4788.561680148089
Baseline FY26,North America,NK-BK-JA1-3786,0.952202742536385,1873.2810710127899,1699.182070308491
Baseline FY26,APLA,NK-VF-3-7724,0.9010533377541707,3724.960310598283,1139.2014856718179
Baseline FY26,EMEA,NK-MT-9-4005,0.9123351526043699,14871.555642572743,15544.302332156196
Baseline FY26,Greater China,NK-AP-ACG-2924,0.9069702474573202,14653.21062720185,2949.7861222793467
Baseline FY26,EMEA,NK-CV-L-6472,0.8913374103931162,12331.290090556284,4704.827447695853
Baseline FY26,Greater China,NK-BK-KD16-2857,0.93319515415271,4972.74265513315,15449.822821410102
Baseline FY26,Greater China,NK-AP-ACG-5375,0.914541232500856,18978.65074103286,7001.863216801135
Baseline FY26,EMEA,NK-ZP-40-1674,0.8554417017220024,11374.564272943235,9669.541450540051
Baseline FY26,EMEA,NK-AM-90-9833,0.8657450611924843,13730.437095399142,2970.187531184098
Baseline FY26,North America,NK-AM-270-6364,0.8571904977211684,16244.754518415195,1998.8125579416087
Baseline FY26,APLA,NK-SB-DLP-6642,0.9275483796099618,4600.750629878127,18713.650067100425
Baseline FY26,APLA,NK-AP-IC-2084,0.9746715484574202,2993.80369259496,7919.9331526621445
Baseline FY26,Greater China,NK-RA-RM-1285,0.8801982198694217,4635.692755635516,6867.02148943649
Baseline FY26,APLA,NK-AP-SFJ-1849,0.8844036074024559,16853.80991442736,12094.378015073891
Baseline FY26,North America,NK-MT-9-7890,0.9577471062127663,18582.233217561756,18052.872259065156
Baseline FY26,APLA,NK-AP-ACG-1009,0.9470436323150145,1028.9651437250943,3508.872629554547
Baseline FY26,Greater China,NK-CV-L-1810,0.8537624256968036,3920.6522709001865,11823.39728888952
Baseline FY26,Greater China,NK-CV-L-5684,0.888380184980484,6470.074041088206,17643.381463889782
Baseline FY26,North America,NK-VF-3-4549,0.9496867547529803,4436.277539089025,13910.467574295502
Baseline FY26,Greater China,NK-CV-L-4083,0.9225697125541068,15650.816233368716,15860.431779051612
Baseline FY26,Greater China,NK-AP-TJ-8783,0.8576974604984464,15658.45860506741,17097.675819558997
Baseline FY26,EMEA,NK-AP-TJ-7187,0.913826751708452,8977.460585003182,4709.523544852623
Baseline FY26,EMEA,NK-AP-ACG-2289,0.8662089637449519,6340.7502726661,13145.238571007958
Baseline FY26,EMEA,NK-BK-JA1-9866,0.9277548136213069,17041.131077549337,13448.346752974263
Baseline FY26,EMEA,NK-RT-3-2762,0.927931295888366,9419.06119747297,14858.248682991025
Baseline FY26,EMEA,NK-AP-ACG-1410,0.8817176026350142,17621.750034528508,16543.99130184492
Baseline FY26,EMEA,NK-AP-TJ-2639,0.8927809312059419,6003.894905794766,12241.899801622252
Baseline FY26,APLA,NK-JD-SL3-7117,0.9428369813912285,16954.699801890532,7987.117881684115
Baseline FY26,North America,NK-AM-PLS-3661,0.9018706326309056,12940.046037547345,2396.753523588959
Baseline FY26,APLA,NK-AM-270-5783,0.8951301284467993,6858.111367700099,6229.089772816928
Baseline FY26,North America,NK-ZP-40-7569,0.9038839622671666,12304.075784736433,8087.059584309704
Baseline FY26,North America,NK-BK-L21-6702,0.9159149562659941,13718.021290118466,3509.3364788785325
Baseline FY26,North America,NK-RT-3-8244,0.8829083184322898,8214.401657330061,11404.313582146528
Baseline FY26,Greater China,NK-BK-L21-8023,0.8517667296873057,15410.578381826143,3745.9558201773048
Baseline FY26,Greater China,NK-AP-ECT-2427,0.880830323043297,12032.896295113325,14592.184787281398
Baseline FY26,APLA,NK-AP-ECT-2220,0.8898060403260402,9320.286300279859,6271.0716342391115
Baseline FY26,Greater China,NK-AP-YLL-5951,0.8893596758868092,12403.004991570597,6551.085505211265
Baseline FY26,EMEA,NK-IV-3-8926,0.8987487650898991,8047.950344981437,5921.396401816017
Baseline FY26,EMEA,NK-AP-SFJ-3402,0.9412635563844582,12199.728639991332,8250.398492536697
Baseline FY26,APLA,NK-AP-IC-1634,0.8529287142720575,13140.277198309579,8656.546526535269
Baseline FY26,EMEA,NK-IV-3-4801,0.8827935032630467,10313.613427565462,9691.208056476395
Baseline FY26,Greater China,NK-AP-ACG-1729,0.9782052096136966,1793.5726356394405,8683.262120450881
Baseline FY26,Greater China,NK-BK-L21-1502,0.9539804131284964,16193.383934835461,2831.3416462451823
Baseline FY26,APLA,NK-AP-PDF-1765,0.8797152060091921,17028.39857795355,17316.216273993516
Baseline FY26,APLA,NK-AM-270-7236,0.8952037822868568,12930.293646882086,7535.140048746549
Baseline FY26,Greater China,NK-SB-DLP-1663,0.9246211049043398,13017.987196448043,4230.107752049352
Baseline FY26,APLA,NK-AP-ECT-6391,0.9769845913102702,12328.885455402531,1903.785759370722
Baseline FY26,Greater China,NK-AP-IC-6350,0.8950539510002194,9603.108247627479,11941.865527648099
Baseline FY26,APLA,NK-AP-IC-8338,0.8856188981246231,9140.942663732758,19580.347978160695
Baseline FY26,North America,NK-RA-RM-7443,0.953989649381279,17957.090103753002,17923.244791990703
Baseline FY26,EMEA,NK-AP-ECT-6543,0.9350125344167728,1734.9802085741926,16702.385680101765
Baseline FY26,North America,NK-AP-TJ-5969,0.9562952555117203,13256.455610200124,3744.9869780807426
Baseline FY26,Greater China,NK-AP-YLL-4934,0.9089968597067872,3378.9062068395874,2873.807347996428
Baseline FY26,EMEA,NK-ZP-40-6927,0.8850926489205608,12311.586296073277,13438.921452286475
Baseline FY26,North America,NK-BZ-77-3498,0.8594174622895939,19465.297277779835,1567.8535998478849
Baseline FY26,North America,NK-AM-90-6925,0.912609083648541,12938.470189034875,11518.103568015924
Baseline FY26,North America,NK-AP-IC-7191,0.8588800945953033,14598.98804125188,9770.889561455277
Baseline FY26,EMEA,NK-AP-PDF-8088,0.9574092778852007,9363.841694664714,1510.2663975482396
Baseline FY26,EMEA,NK-RA-RW-8382,0.8665037773617885,8369.101019122918,11298.945568315585
Baseline FY26,North America,NK-AP-ECT-1939,0.8812297985308035,15929.536484959148,15184.400937226917
Baseline FY26,APLA,NK-AM-PLS-9405,0.8885169857118016,9092.487497479387,9820.521857535685
Baseline FY26,Greater China,NK-RT-3-4934,0.8526938171692119,2051.625753555745,7797.791793833274
Baseline FY26,North America,NK-AP-TJ-8522,0.9395557771784657,10172.113903374007,16562.925170648363
Baseline FY26,EMEA,NK-AP-ECT-4125,0.8583127732886188,15265.191327058066,16196.558007982027
Baseline FY26,EMEA,NK-RA-RM-8813,0.8818348268899108,18810.12310075874,8458.788327333681
Baseline FY26,APLA,NK-JD-SL3-5367,0.9035636946939377,8342.236887911014,18400.45660581032
Baseline FY26,APLA,NK-AM-90-6974,0.9161265002192946,18034.65197516833,3061.1348489662346
Baseline FY26,North America,NK-AM-PLS-6452,0.9079656039839452,8994.169122690719,11642.99710373195
Baseline FY26,Greater China,NK-ZP-40-6376,0.9407221909967907,8935.007614874063,1556.2610220488948
Baseline FY26,North America,NK-AM-270-3991,0.9762175344098977,16604.37802924279,8893.824151762812
Baseline FY26,Greater China,NK-CV-L-4432,0.9357028453141033,7863.473330964984,2343.7702473925474
Baseline FY26,Greater China,NK-RT-3-1238,0.8767276436509458,10148.136439208112,16422.686602285103
Baseline FY26,APLA,NK-RA-RW-1201,0.9048537738612177,4618.98842585182,13248.08453097492
Baseline FY26,EMEA,NK-AP-PDF-8204,0.8823544960258728,17432.978242939356,9674.555174000636
Baseline FY26,EMEA,NK-AP-ECT-2168,0.9284922149290821,11454.859381540624,10952.476330002972
Baseline FY26,Greater China,NK-AP-IC-5429,0.9288874559509678,10446.925982804385,5866.878871862332
Baseline FY26,North America,NK-CV-L-4493,0.8887258448927581,12377.287799642863,10205.782587669624
Baseline FY26,EMEA,NK-AP-SFJ-1791,0.9480768609286602,7876.817569591543,3187.4761000101867
Baseline FY26,APLA,NK-AM-270-4914,0.8843262532686379,982.7781075333248,5450.97232790111
Baseline FY26,North America,NK-AP-TJ-4719,0.8701303669869029,8866.434340024296,19765.46021982013
Baseline FY26,EMEA,NK-VF-3-6566,0.9104039065051954,18082.897173484107,2276.61533821002
Baseline FY26,EMEA,NK-AP-YLL-2440,0.8916384684735368,3435.1670903251293,15467.798545138923
Baseline FY26,North America,NK-AM-270-2420,0.9268137573751776,12903.08825280372,13219.795534466746
Baseline FY26,Greater China,NK-MT-9-6218,0.9452125784839451,5081.076414442086,15559.499501791566
Baseline FY26,North America,NK-IV-3-2860,0.9086805446574191,14843.344510165232,5767.63159163144
Baseline FY26,Greater China,NK-AP-SFJ-9914,0.9246987250978486,4382.9871718498125,10691.491539289269
Baseline FY26,Greater China,NK-AP-ACG-3081,0.8686872559141049,11926.706474874936,10772.013550536616
Baseline FY26,EMEA,NK-AP-ECT-9339,0.966028951530225,860.3201703930155,11521.439856779865
Baseline FY26,APLA,NK-AP-YLL-5707,0.9009626338556846,12226.106709977194,15984.640892509393
Baseline FY26,Greater China,NK-AP-IC-4675,0.871311994780191,3401.2794138149743,16414.768989692933
Baseline FY26,North America,NK-AM-270-6179,0.9441544613935071,12651.732275500357,18526.91773558934
Baseline FY26,Greater China,NK-AP-ECT-5237,0.8720906731975852,18747.059706037406,6252.887615447185
Baseline FY26,Greater China,NK-AP-YLL-5273,0.8567910839482894,6283.494705220695,16736.511277158505
Baseline FY26,Greater China,NK-AM-PLS-9375,0.9423489790511985,9995.883003568737,3436.8083252613064
Baseline FY26,EMEA,NK-AP-PDF-2723,0.8801550795516995,5285.665792665925,19845.88484738733
Baseline FY26,EMEA,NK-RA-RM-7785,0.9109740460592217,5350.685642337188,3802.105965476722
Baseline FY26,Greater China,NK-SB-DLP-8215,0.9411220756488781,5133.861236464266,1209.3365236749146
Baseline FY26,EMEA,NK-ZP-40-9975,0.8873527919997517,15483.238641507998,11814.427617614243
Baseline FY26,APLA,NK-AP-PDF-8804,0.8802694526500119,7857.798334176738,1485.0255516647453
Baseline FY26,Greater China,NK-AP-PDF-2653,0.9750963736094995,12597.615172503562,14730.844108848767
Baseline FY26,Greater China,NK-BZ-77-9668,0.9339814612669052,18949.459692487373,10733.345517574737
Baseline FY26,Greater China,NK-AP-YLL-6668,0.9256934989061928,10945.451783366421,9826.705572300129
Baseline FY26,APLA,NK-JD-SL3-5721,0.8553334051874288,14317.876219823984,11921.344455004699
Baseline FY26,APLA,NK-RA-RW-3151,0.9103116737112663,12168.605377189411,16209.266371220485
Baseline FY26,Greater China,NK-IV-3-8276,0.94185106739121,4004.082788203955,16762.928402065652
Baseline FY26,EMEA,NK-AP-SFJ-8702,0.9247933900599612,13383.872006225116,10586.32674356474
Baseline FY26,North America,NK-AM-PLS-6109,0.8507430302466208,10176.520734740365,5915.647089203973
Baseline FY26,North America,NK-AM-90-2605,0.9400243326812645,7489.357249232005,2428.5066807366106
Baseline FY26,APLA,NK-BZ-77-3400,0.8653474993487915,1255.38001689656,6304.825482607319
Baseline FY26,APLA,NK-MT-9-6285,0.9253135933503637,17534.87078765468,11107.495258854755
Baseline FY26,APLA,NK-AM-PLS-1194,0.9219248427095003,1364.2958337179757,7484.025379471104
Baseline FY26,EMEA,NK-MT-9-4819,0.9503352283942922,8491.721580559555,16129.164452659368
Baseline FY26,EMEA,NK-RA-RM-5775,0.9214220956470012,6568.576306804954,17944.04572735646
Baseline FY26,EMEA,NK-AP-IC-3688,0.9000840435824516,17142.203591598864,9793.121062190745
Baseline FY26,North America,NK-AP-ECT-6176,0.9371160955409035,1167.1927511079107,2719.8813529233644
Baseline FY26,North America,NK-BK-JA1-4420,0.9515183586406272,8590.557180228298,8413.709653545513
Baseline FY26,APLA,NK-BZ-77-3515,0.9086992096497922,4914.416170693724,13797.793112484274
Baseline FY26,Greater China,NK-AM-270-3991,0.9522513029491886,13383.457844327826,19970.455525093083
Baseline FY26,APLA,NK-BK-L21-4256,0.9220823342228625,2224.9354606915495,6981.070982392083
Baseline FY26,EMEA,NK-BK-KD16-5138,0.9172529866256919,6066.42853920793,13578.075942483305
Baseline FY26,North America,NK-BZ-77-6631,0.927999918681131,1158.2302662036514,16216.872129127663
Baseline FY26,APLA,NK-AP-ACG-9855,0.8723496791935565,15261.988962342153,516.4721775489746
Baseline FY26,Greater China,NK-RA-RW-7637,0.8858476641026387,4968.827795255107,14274.570350405273
Baseline FY26,APLA,NK-BK-L21-7325,0.9762043753537019,7614.95440212033,2529.008356316641
Baseline FY26,APLA,NK-CV-L-7733,0.9125303704910898,17032.040489620278,9633.486205871634
Baseline FY26,APLA,NK-RA-RM-3810,0.9525787499238956,10046.05669118046,2333.9743460783047
Baseline FY26,Greater China,NK-CV-L-3286,0.9320068223299705,10788.482853647805,9115.859283188454
Baseline FY26,EMEA,NK-IV-3-9198,0.8752086704522549,2143.7357964808425,4831.635750182721
Baseline FY26,APLA,NK-BK-KD16-5735,0.8780965769569756,1613.0997185099916,19767.128543940962
Baseline FY26,APLA,NK-AP-ECT-4928,0.9797977745928625,3201.977898981425,13552.85079910702
Baseline FY26,APLA,NK-RA-RW-9434,0.9511696540576675,15635.131696844186,14824.801471018482
Baseline FY26,Greater China,NK-AM-270-3947,0.9215070529543998,19238.38273193502,7483.975653818731
Baseline FY26,EMEA,NK-MT-9-9498,0.8980516806675825,16955.660037641304,13428.43191081601
Baseline FY26,APLA,NK-AP-YLL-1236,0.8817385133034173,11128.207630324152,16699.792526499856
Baseline FY26,North America,NK-AP-TJ-1163,0.9315888301667277,5628.664983473561,4026.6488676208555
Baseline FY26,APLA,NK-AP-ECT-6140,0.9288586327731849,8567.791110544804,4881.823716297974
Baseline FY26,APLA,NK-AP-YLL-4689,0.9203155687217667,2027.2187931145809,14583.833158901954
Baseline FY26,Greater China,NK-AP-YLL-3733,0.9292322034152735,12427.347495080861,15189.116717962364
Baseline FY26,North America,NK-AM-90-9832,0.972997182043124,4028.883543497548,3371.6202806095353
Baseline FY26,North America,NK-AP-IC-6350,0.8873022733928635,1314.1688616933325,4893.906232035651
Baseline FY26,APLA,NK-CV-L-3286,0.9076794097213283,542.2615103188631,11296.402899485893
Baseline FY26,APLA,NK-BK-KD16-8085,0.8973061467859758,988.9543089320325,8913.83724701238
Baseline FY26,EMEA,NK-AP-ACG-7734,0.9093721550688597,3344.3738101583494,19539.076509195467
Baseline FY26,EMEA,NK-AP-SFJ-1277,0.8990745207175346,1542.1988116299688,12788.295365871085
Baseline FY26,Greater China,NK-AP-IC-3500,0.941000677970659,4314.665155614539,15767.587132584926
Baseline FY26,EMEA,NK-BK-KD16-2340,0.9077984500246692,13064.659591947315,5581.884161317723
Baseline FY26,Greater China,NK-AP-IC-9139,0.9220376910600491,18104.25310507262,19915.283034386714
Baseline FY26,APLA,NK-BK-KD16-5969,0.8511718577593079,4294.194304544735,13050.403023070134
Baseline FY26,North America,NK-AP-ECT-2443,0.9093071902150788,9842.793142886476,7211.216992622024
Baseline FY26,EMEA,NK-AP-TJ-9028,0.9612736829372254,2555.2417588697776,1075.1717498286198
Baseline FY26,Greater China,NK-AM-90-4866,0.9495230982830651,6932.02470056895,6890.068437455559
Baseline FY26,North America,NK-AM-PLS-5292,0.9548719534369677,6505.707393940109,4697.581609298916
Baseline FY26,APLA,NK-AP-ACG-9227,0.9415157374618891,8339.672824203937,16370.803908181602
Baseline FY26,Greater China,NK-MT-9-1922,0.85483530165547,960.3777250152879,755.8431734172885
Baseline FY26,Greater China,NK-AP-ACG-8270,0.9035733022816844,19152.967148224427,16997.828244137192
Baseline FY26,Greater China,NK-ZP-40-1486,0.8636145665521742,5160.38709563994,7305.897008206134
Baseline FY26,EMEA,NK-BK-L21-6642,0.9774993277587486,6885.132601860786,7869.525174397971
