sku,product_name,category,channel,region,lifecycle_stage,week_start_date,baseline_forecast,ai_forecast,actual_sales,forecast_accuracy,inventory_on_hand,safety_stock,on_promo
NK-ZP-305,Air Zoom Pegasus 40,Footwear,Wholesale,Greater China,Mature,2026-03-08,47564.4368566657,51343.66267267837,49618.39010124809,0.9652291707185622,49278.936027492324,7442.758515187214,False
NK-EC-288,Element Crew Top,Apparel,Direct-to-Consumer,North America,Mature,2026-03-15,33111.64888478993,32730.402746139363,37218.1067796198,0.8794214853524509,39042.84342348017,5582.716016942969,True
NK-ZP-790,Air Zoom Pegasus 40,Footwear,Digital,North America,New Launch,2026-03-22,31822.368586288547,33556.26359425359,32781.168349673484,0.9763554722543064,39496.01032547305,4917.175252451022,False
NK-ZP-350,Air Zoom Pegasus 40,Footwear,Wholesale,EMEA,New Launch,2026-03-01,5429.7094627390625,5458.284502012715,5280.5846512560565,0.9663484514514145,8893.261646723993,792.0876976884084,False
NK-AC-960,ACG Mountain Fly,Apparel,Direct-to-Consumer,Greater China,Growth,2026-03-08,48735.07321291858,51842.53018762057,47759.4627238458,0.9145076759471974,42589.81752684984,7163.9194085768695,False
NK-SB-728,SB Dunk Low Pro,Footwear,Digital,APLA,Mature,2026-03-15,26147.63971000397,24460.246381723533,28419.33390090118,0.860690347881373,45972.310674035965,4262.900085135177,False
NK-BZ-325,Blazer Mid '77,Footwear,Wholesale,APLA,Decline,2026-03-22,14257.75849417437,15326.443245719789,14602.049348773211,0.9503909431036516,10560.930280452434,2190.3074023159816,False
NK-BZ-933,Blazer Mid '77,Footwear,Wholesale,APLA,New Launch,2026-03-01,24147.47213047001,22967.27668187233,23289.89705983408,0.986147625421748,30227.90997803831,3493.4845589751117,False
NK-CV-921,Court Vision Low,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-08,39112.82788831131,37540.28221706806,34427.35494718219,0.9095798304963694,38073.83393636199,5164.103242077328,False
NK-ZP-226,Air Zoom Pegasus 40,Footwear,Wholesale,APLA,New Launch,2026-03-15,13304.320075889449,14199.03362190806,13853.659377265865,0.9750698183608469,15470.923300958739,2078.0489065898796,False
NK-JD-140,Jordan Stay Loyal 3,Footwear,Digital,Greater China,Decline,2026-03-22,30407.00508952022,32241.2439841261,28943.60545427494,0.886066767491674,33406.149914319736,4341.540818141241,False
NK-BK-941,LeBron XXI,Footwear,Digital,APLA,New Launch,2026-03-01,31639.321147664792,30472.389282957007,36130.85490080852,0.8433896559219005,34382.199761678305,5419.628235121278,True
NK-VF-821,Vaporfly 3,Footwear,Wholesale,EMEA,New Launch,2026-03-08,42908.19741647161,45002.47725670396,48917.798697749226,0.9199612095131866,79830.39820005605,7337.669804662383,False
NK-RT-230,React Phantom Run 3,Footwear,Direct-to-Consumer,Greater China,Decline,2026-03-15,21886.114783544548,23194.984158658048,25057.415510330917,0.9256734458146728,27743.13951629547,3758.612326549637,False
NK-AC-960,ACG Mountain Fly,Apparel,Direct-to-Consumer,APLA,Decline,2026-03-22,26081.233504856482,28556.539840812908,29800.32961339524,0.9582625498201454,46199.13077373455,4470.0494420092855,False
NK-ZP-297,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,Greater China,New Launch,2026-03-01,6320.665577289787,6256.421133333995,6162.965667612149,0.9848359587312037,6229.6994325972155,924.4448501418224,False
NK-VF-226,Vaporfly 3,Footwear,Wholesale,EMEA,New Launch,2026-03-08,22253.451952017618,21196.87306145066,19464.80361247113,0.9110153134106223,18580.647892657995,2919.7205418706694,False
NK-AP-TJ288,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-15,35901.36288773502,33898.20724757009,34836.55944726623,0.9730641540213935,38432.93472699573,5225.483917089934,False
NK-IV-440,Invincible 3,Footwear,Digital,North America,Mature,2026-03-22,15555.079508634346,16628.554752903365,15979.094770408874,0.959355646122257,17912.755738098032,2396.864215561331,True
NK-IV-682,Invincible 3,Footwear,Direct-to-Consumer,EMEA,Growth,2026-03-01,34752.0790423085,37687.27240784093,31016.36888279571,0.7849231304201613,27960.3757351658,4652.455332419356,False
NK-IC-500,Sportswear Icon Clash,Apparel,Wholesale,North America,Growth,2026-03-08,3066.060276287256,2898.520688150031,2972.1384128110385,0.9752307213070269,2149.9514298016998,445.8207619216558,False
NK-RT-857,React Phantom Run 3,Footwear,Wholesale,EMEA,Decline,2026-03-15,49898.385318595,53158.643024186036,52392.676240634166,0.9853802699439543,73959.52757049358,7858.901436095124,False
NK-EC-295,Element Crew Top,Apparel,Wholesale,Greater China,New Launch,2026-03-22,34487.61606664221,36233.01096300954,32266.699449941294,0.8770772474196935,45131.05254437915,4840.004917491194,True
NK-MT-625,Metcon 9 Amp,Footwear,Wholesale,North America,Decline,2026-03-01,20295.490806441718,18348.063797913957,18234.33668032699,0.9937630241461063,33971.63147198511,2735.150502049048,False
NK-AP-TJ103,Tech Fleece Joggers M,Apparel,Wholesale,EMEA,New Launch,2026-03-08,7600.867240692422,7442.365918303965,7329.954790426152,0.984664144446752,7813.613053703288,1099.4932185639227,True
NK-VF-385,Vaporfly 3,Footwear,Digital,North America,New Launch,2026-03-15,26219.08584103142,27748.79615240034,23353.21324656414,0.8117782397039986,16917.914502041338,3502.981986984621,False
NK-RA-W846,Dri-FIT Running Shirt W,Apparel,Digital,APLA,Growth,2026-03-22,48497.42956458552,44886.33612899788,47070.185578617304,0.9536044011134834,58160.04696739536,7060.527836792596,False
NK-RA-W657,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,Growth,2026-03-01,47138.235295424965,43337.08170562993,44596.23244202545,0.9717655356193508,74713.95318759658,6689.434866303817,False
NK-BK-514,LeBron XXI,Footwear,Digital,Greater China,Decline,2026-03-08,16248.509158847026,16452.458200491656,17905.463089209454,0.9188513091519294,11805.358907730693,2685.819463381418,True
NK-IC-390,Sportswear Icon Clash,Apparel,Digital,North America,Growth,2026-03-15,26985.213205549502,25534.551346829685,30645.036765264835,0.8332361139723702,52313.53678920047,4596.755514789725,False
NK-SB-724,SB Dunk Low Pro,Footwear,Direct-to-Consumer,APLA,New Launch,2026-03-22,14874.278725221455,15095.04099597063,14471.684276173064,0.9569257656606085,23369.760312546838,2170.7526414259596,False
NK-BK-948,LeBron XXI,Footwear,Direct-to-Consumer,North America,Growth,2026-03-01,35050.787127824304,33171.94886987387,37480.633469468645,0.8850423752014601,65793.03442665817,5622.095020420296,False
NK-JD-682,Jordan Stay Loyal 3,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-08,45074.30828134128,47424.973614379574,41580.277838453774,0.8594358652764802,33325.132181048495,6237.041675768066,True
NK-AP-TJ868,Tech Fleece Joggers M,Apparel,Wholesale,EMEA,Mature,2026-03-15,17193.154111083426,16188.994554671051,18626.80456082197,0.8691235526635417,15328.798480606501,2794.0206841232953,False
NK-IC-527,Sportswear Icon Clash,Apparel,Wholesale,Greater China,Decline,2026-03-22,15898.621852176915,15370.915332345832,16414.797825267837,0.936406009745967,23946.863792684882,2462.2196737901754,True
NK-IV-707,Invincible 3,Footwear,Digital,APLA,New Launch,2026-03-01,48065.26791944433,52639.68937637862,46308.50297047856,0.8632824211584608,38866.46489401103,6946.275445571784,False
NK-JD-691,Jordan Stay Loyal 3,Footwear,Digital,EMEA,New Launch,2026-03-08,3416.5501428077587,3232.094918716568,3144.042288155138,0.9719938148118556,2277.3388874451,471.6063432232707,False
NK-IC-755,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,New Launch,2026-03-15,1577.0642245253493,1442.4979424058085,1794.5905277378235,0.8038033858476639,1915.4646927648002,269.1885791606735,True
NK-IC-460,Sportswear Icon Clash,Apparel,Wholesale,APLA,Growth,2026-03-22,13329.309977551535,13620.12093736362,12285.133357454188,0.891333081940099,10945.105788888,1842.7700036181282,False
NK-AC-428,ACG Mountain Fly,Apparel,Direct-to-Consumer,North America,New Launch,2026-03-01,9723.98414434685,9960.862420320904,9122.364998987661,0.9080833291118813,14182.17446907964,1368.3547498481491,False
NK-IC-896,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,Growth,2026-03-08,32339.161200496324,29526.767052452677,30760.091550368255,0.9599050446291402,26876.45544039603,4614.013732555238,False
NK-ZP-635,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,EMEA,Decline,2026-03-15,26089.377239621666,28205.824498729267,27559.263083227735,0.9765392342477031,44177.05739228951,4133.8894624841605,False
NK-ZP-679,Air Zoom Pegasus 40,Footwear,Digital,APLA,Mature,2026-03-22,34993.23992033385,32437.191437582547,33043.48062340649,0.9816517759513967,28334.622196396198,4956.522093510973,False
NK-IC-565,Sportswear Icon Clash,Apparel,Wholesale,North America,New Launch,2026-03-01,17692.487385328703,16905.293684045726,20167.700513044958,0.8382360533919557,28933.404208914897,3025.1550769567434,False
NK-AC-304,ACG Mountain Fly,Apparel,Direct-to-Consumer,APLA,Growth,2026-03-08,29578.386430239527,29580.19248859106,31093.07029953127,0.9513435696003615,41727.65984140489,4663.9605449296905,False
NK-CV-153,Court Vision Low,Footwear,Wholesale,Greater China,Decline,2026-03-15,12127.695166260335,12262.459502900376,13871.142121891306,0.8840266645057206,12463.201457348227,2080.6713182836957,False
NK-AC-946,ACG Mountain Fly,Apparel,Digital,Greater China,Decline,2026-03-22,33924.57288926222,33299.271360366605,32089.097302291786,0.9622870644607261,39173.19924504524,4813.364595343768,False
NK-CV-499,Court Vision Low,Footwear,Wholesale,North America,Growth,2026-03-01,23382.613011623383,23645.3865099724,21439.96129108458,0.8971348320575138,27457.012723810894,3215.994193662687,True
NK-AC-179,ACG Mountain Fly,Apparel,Wholesale,APLA,New Launch,2026-03-08,9688.471691326733,9306.698196524201,9816.595309643228,0.9480576414698348,9423.179261164723,1472.489296446484,False
NK-AP-TJ955,Tech Fleece Joggers M,Apparel,Digital,North America,New Launch,2026-03-15,35520.55621690736,36449.25470765522,38166.984847479085,0.9549943453304429,45841.74133228562,5725.047727121862,False
NK-JD-456,Jordan Stay Loyal 3,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-22,42609.10072484581,44507.65507261331,42271.57383688165,0.9471020112863484,57097.19323570067,6340.736075532248,False
NK-VF-569,Vaporfly 3,Footwear,Wholesale,North America,Mature,2026-03-01,35360.62535736956,32819.75292057687,30273.07849782446,0.9158765956711199,20294.196137408697,4540.9617746736685,False
NK-RA-W643,Dri-FIT Running Shirt W,Apparel,Wholesale,Greater China,Decline,2026-03-08,11569.217568751244,11734.71587150331,12221.10714087509,0.9602007196430689,20183.522856734526,1833.1660711312636,False
NK-EC-503,Element Crew Top,Apparel,Wholesale,North America,New Launch,2026-03-15,22452.91341071299,23387.524599649543,25029.278968330575,0.934406645482743,13563.650766581524,3754.391845249586,True
NK-RA-W825,Dri-FIT Running Shirt W,Apparel,Wholesale,APLA,Decline,2026-03-22,37030.89177538399,34688.46642597731,32015.221495793718,0.9165008141350883,17106.659358335604,4802.283224369057,False
NK-AP-TJ832,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,APLA,New Launch,2026-03-01,4087.185463089316,4194.953326545917,3966.644495427884,0.9424428301096328,3693.0017974085995,594.9966743141825,False
NK-VF-200,Vaporfly 3,Footwear,Digital,Greater China,Decline,2026-03-08,3879.0876976645095,4033.9692442757473,3797.651853401128,0.9377727606434022,5518.569638061866,569.6477780101692,False
NK-IC-603,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,Decline,2026-03-15,22534.688199398,21875.457944470014,25544.1137166115,0.8563796022503715,36153.03676967826,3831.617057491725,False
NK-IC-976,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,New Launch,2026-03-22,20580.639034838827,20779.621050604765,18863.51455735008,0.8984226143315334,20361.22743876646,2829.527183602512,False
NK-SB-697,SB Dunk Low Pro,Footwear,Digital,North America,Growth,2026-03-01,15774.911254635072,16393.07083099164,17536.2706529412,0.9348094104741809,30566.048245254126,2630.44059794118,False
NK-AC-936,ACG Mountain Fly,Apparel,Digital,North America,Growth,2026-03-08,10298.441972583982,11191.280124452005,8947.42908927983,0.7492183494518447,9762.665856467842,1342.1143633919746,False
NK-AP-TJ241,Tech Fleece Joggers M,Apparel,Digital,Greater China,Decline,2026-03-15,20672.5613467731,18753.531605461216,21164.697526222124,0.8860760510385948,14146.435161530782,3174.7046289333184,False
NK-VF-167,Vaporfly 3,Footwear,Direct-to-Consumer,Greater China,Decline,2026-03-22,20775.485529638856,22526.667338498555,23273.327168736992,0.9679177873956318,38074.28654322358,3490.999075310549,False
NK-AC-135,ACG Mountain Fly,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-01,6432.319647273656,6989.636969707961,6188.167757844226,0.8704835997944983,4657.260928417364,928.2251636766339,True
NK-AC-187,ACG Mountain Fly,Apparel,Wholesale,North America,New Launch,2026-03-08,15612.044803096185,16086.282402408548,17214.84414628591,0.934442523307953,32728.13312121348,2582.226621942886,True
NK-MT-507,Metcon 9 Amp,Footwear,Direct-to-Consumer,APLA,New Launch,2026-03-15,10877.362150853725,11899.250933131565,12449.266523332419,0.9558194381034405,21466.564626528318,1867.3899784998628,False
NK-JD-535,Jordan Stay Loyal 3,Footwear,Wholesale,EMEA,Growth,2026-03-22,8747.921072330013,8627.907331846374,9319.53850940132,0.9257869714409952,7883.390532546967,1397.930776410198,True
NK-MT-876,Metcon 9 Amp,Footwear,Direct-to-Consumer,North America,Decline,2026-03-01,11829.121427535994,11492.03778604038,11875.766579575868,0.9676880821996426,16447.583353785878,1781.36498693638,True
NK-CV-151,Court Vision Low,Footwear,Direct-to-Consumer,EMEA,Decline,2026-03-08,18637.776006896223,17765.459947744574,19771.464263432536,0.8985404273067381,17920.256497762188,2965.7196395148803,False
NK-ZP-533,Air Zoom Pegasus 40,Footwear,Digital,Greater China,Growth,2026-03-15,18600.086182225645,18030.207726013392,21327.245515862338,0.8454072380140819,38501.70599604699,3199.086827379351,False
NK-EC-156,Element Crew Top,Apparel,Digital,EMEA,Mature,2026-03-22,49093.16012366324,44347.02736818679,46679.34509439671,0.9500353374390018,64949.90459973452,7001.9017641595065,False
NK-BK-194,LeBron XXI,Footwear,Digital,Greater China,Decline,2026-03-01,16044.311865085225,16483.78878700294,16992.18949255004,0.9700803298027015,12049.812615089346,2548.828423882506,False
NK-AP-TJ896,Tech Fleece Joggers M,Apparel,Wholesale,North America,Decline,2026-03-08,13790.601966564607,14655.579086118667,12727.576105560845,0.8485176623917061,7468.54757812066,1909.1364158341266,False
NK-RA-W902,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,APLA,New Launch,2026-03-15,12304.544071590977,13298.511511708122,12574.399529308695,0.942413792347567,14414.694818009375,1886.1599293963043,False
NK-IC-344,Sportswear Icon Clash,Apparel,Wholesale,APLA,New Launch,2026-03-22,33948.99970707852,31057.04614383326,38381.30758113856,0.8091711330620585,34603.08756929708,5757.196137170783,True
NK-RA-W614,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,New Launch,2026-03-01,35664.90374112736,32899.912401383204,38191.06083075378,0.8614558403386947,33258.725530438336,5728.6591246130665,False
NK-RA-W825,Dri-FIT Running Shirt W,Apparel,Wholesale,Greater China,New Launch,2026-03-08,12301.726137122896,13499.170552503261,10679.372248556732,0.7359584216827341,6171.796020816782,1601.9058372835098,False
NK-VF-148,Vaporfly 3,Footwear,Digital,APLA,Decline,2026-03-15,41951.3314802379,45001.57485130266,43986.199005734,0.9769160357448413,30158.976963133275,6597.9298508601,False
NK-SB-585,SB Dunk Low Pro,Footwear,Wholesale,APLA,Decline,2026-03-22,42814.0712997164,41869.885748819725,44191.108578301835,0.9474730798986598,23076.617227939736,6628.666286745275,False
NK-EC-568,Element Crew Top,Apparel,Digital,Greater China,Growth,2026-03-01,6027.614717704505,5904.098315231474,6043.627328059105,0.9769130349616643,4772.10187783633,906.5440992088658,False
NK-RA-M401,Dri-FIT Running Shirt M,Apparel,Wholesale,North America,New Launch,2026-03-08,21665.63339286373,19817.42276647548,20752.5069663906,0.9549411451142014,18166.210585147946,3112.87604495859,False
NK-ZP-918,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-15,41902.68943666091,44354.20110277696,35634.36904334621,0.7552971388710767,62159.07450913144,5345.155356501931,False
NK-EC-889,Element Crew Top,Apparel,Direct-to-Consumer,North America,Mature,2026-03-22,10250.872112789486,9354.066236296743,9821.078964295486,0.9524479204681515,8409.66389506374,1473.1618446443229,False
NK-AP-TJ681,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,APLA,Growth,2026-03-01,30698.10208086062,28674.71842597748,27327.123268658648,0.9506865342513244,24762.036835804938,4099.068490298797,False
NK-RA-M410,Dri-FIT Running Shirt M,Apparel,Digital,APLA,Decline,2026-03-08,26233.24479994347,25412.41658578465,29870.784855976897,0.8507448568329076,29608.525998729645,4480.617728396534,False
NK-MT-524,Metcon 9 Amp,Footwear,Direct-to-Consumer,Greater China,Decline,2026-03-15,19983.546209743134,20443.43742111045,20366.87625742181,0.9962408980777923,30656.156228255433,3055.0314386132713,False
NK-RA-W164,Dri-FIT Running Shirt W,Apparel,Wholesale,Greater China,Growth,2026-03-22,13207.983027765162,14416.397803996915,13449.720342824166,0.9281265753835172,23998.97068619233,2017.458051423625,False
NK-RA-M902,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,EMEA,Growth,2026-03-01,7649.936853590438,7346.85813151852,6555.012758340296,0.8792000256337081,5777.387934780998,983.2519137510444,False
NK-AP-TJ428,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,EMEA,Mature,2026-03-08,32605.426325444118,35634.58637512587,33143.77250528179,0.9248482088317754,52090.90070132912,4971.565875792268,True
NK-EC-700,Element Crew Top,Apparel,Digital,EMEA,Mature,2026-03-15,27083.11949025084,25540.489090452065,25090.96016463866,0.9820840285559523,17106.782867571463,3763.644024695799,False
NK-IC-881,Sportswear Icon Clash,Apparel,Wholesale,APLA,New Launch,2026-03-22,43402.404011860075,39101.789901078984,42258.33826454578,0.9253035378791716,31996.242568268754,6338.750739681867,False
NK-IV-727,Invincible 3,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-01,23546.197408077805,23825.5217327792,20835.345774216337,0.8564854170904523,39907.49999805732,3125.3018661324504,False
NK-BZ-327,Blazer Mid '77,Footwear,Wholesale,EMEA,New Launch,2026-03-08,49708.749432503086,46742.67237423081,47778.407532132966,0.9783221080107037,50847.85517854671,7166.7611298199445,False
NK-ZP-918,Air Zoom Pegasus 40,Footwear,Digital,APLA,Growth,2026-03-15,43386.33839289174,42046.67098883338,37983.98258275017,0.8930420632635764,23537.328284430816,5697.597387412526,True
NK-BZ-274,Blazer Mid '77,Footwear,Digital,North America,Decline,2026-03-22,27693.884105886867,26844.34349322902,26754.141019727827,0.9966284668442662,35046.89115527846,4013.1211529591737,False
NK-AC-307,ACG Mountain Fly,Apparel,Digital,EMEA,New Launch,2026-03-01,38006.91588683678,39350.32314582325,41175.308106272,0.9556776853803126,48748.7500662429,6176.2962159408,False
NK-BZ-787,Blazer Mid '77,Footwear,Direct-to-Consumer,APLA,Decline,2026-03-08,12519.489081195881,11634.828812935251,11306.136467534132,0.9709279693956492,13514.302817028223,1695.9204701301198,False
NK-RA-M484,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,North America,Mature,2026-03-15,16131.302758307645,17056.008214763977,16441.84387249798,0.9626462611475528,22724.242189635286,2466.2765808746967,True
NK-ZP-771,Air Zoom Pegasus 40,Footwear,Wholesale,North America,New Launch,2026-03-22,21998.65869932289,20320.524551163366,19636.593269171695,0.9651705734993553,23268.659347707442,2945.4889903757544,False
NK-BK-826,LeBron XXI,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-01,2848.6235114487954,2651.6951049256463,2784.539438552171,0.9522921701925697,2200.697885012347,417.6809157828256,False
NK-EC-403,Element Crew Top,Apparel,Direct-to-Consumer,Greater China,Mature,2026-03-08,6740.683221935926,7395.871723135026,6411.299859591833,0.8464317868286583,7114.4958506468465,961.694978938775,False
NK-BK-822,LeBron XXI,Footwear,Wholesale,EMEA,New Launch,2026-03-15,32669.08447926349,34735.44047661144,36574.83860848093,0.9497086466584441,35036.64495884585,5486.22579127214,False
NK-RA-W110,Dri-FIT Running Shirt W,Apparel,Wholesale,Greater China,New Launch,2026-03-22,43434.22660667203,40392.19381362065,45148.68571404268,0.89464827546591,58641.89424957521,6772.3028571064015,False
NK-EC-299,Element Crew Top,Apparel,Wholesale,Greater China,Growth,2026-03-01,13460.64158502607,13554.082333215958,12442.179621049478,0.9106344108482904,21456.124678622647,1866.3269431574215,True
NK-SB-287,SB Dunk Low Pro,Footwear,Wholesale,APLA,New Launch,2026-03-08,4523.956184172352,4492.096789080923,4680.598221993315,0.9597270639409603,2675.9375991281668,702.0897332989972,False
NK-RA-W643,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,Decline,2026-03-15,45169.21215244371,42064.82943079888,43814.394642882144,0.9600687119759742,31247.783992614168,6572.159196432322,False
NK-RA-M637,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-22,49660.32607463127,51157.80217167696,49587.55596025557,0.9683338656037023,93531.1479979888,7438.133394038336,True
NK-RT-655,React Phantom Run 3,Footwear,Direct-to-Consumer,APLA,Growth,2026-03-01,34641.82912604944,34698.87589695349,36571.18625425231,0.94880367444791,27496.265490783175,5485.6779381378465,True
NK-AC-120,ACG Mountain Fly,Apparel,Digital,North America,New Launch,2026-03-08,22222.34847339794,20234.766235574538,22941.731511578713,0.88200693244806,33365.36324230359,3441.259726736807,False
NK-CV-836,Court Vision Low,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-15,21090.781096581017,21493.762362377493,19095.615735419207,0.8744137575773416,17060.225798117073,2864.342360312881,False
NK-CV-342,Court Vision Low,Footwear,Wholesale,EMEA,Decline,2026-03-22,27505.85570301955,25768.077381232517,28008.841668249483,0.9199979665864915,50057.95238265369,4201.326250237422,False
NK-MT-797,Metcon 9 Amp,Footwear,Digital,North America,New Launch,2026-03-01,39747.2339545657,43082.56921159392,44883.54177349611,0.9598745444156176,58962.45932136129,6732.531266024416,False
NK-RT-731,React Phantom Run 3,Footwear,Digital,Greater China,Decline,2026-03-08,28672.14583633254,28002.80473034005,30754.01121696292,0.9105415398591844,21569.361172196055,4613.101682544438,False
NK-RT-996,React Phantom Run 3,Footwear,Direct-to-Consumer,APLA,Decline,2026-03-15,25706.49970461167,25724.298188451237,21879.505998608292,0.8242742688026181,15211.65650372087,3281.925899791244,False
NK-BK-826,LeBron XXI,Footwear,Direct-to-Consumer,APLA,Decline,2026-03-22,46427.97774983811,45364.988037737756,44611.493371898934,0.9831098533385243,89085.08262081315,6691.72400578484,False
NK-BK-374,LeBron XXI,Footwear,Wholesale,North America,New Launch,2026-03-01,47248.00050081123,44110.020123733215,45283.215805784195,0.9740920413629033,77775.78750866413,6792.4823708676295,False
NK-BZ-250,Blazer Mid '77,Footwear,Direct-to-Consumer,Greater China,Mature,2026-03-08,37272.014569498315,38324.81761528553,37063.326358819744,0.9659638953003581,68603.60294118732,5559.498953822961,False
NK-AC-391,ACG Mountain Fly,Apparel,Direct-to-Consumer,North America,Decline,2026-03-15,28582.525747843745,26679.635318281806,29467.790270164925,0.9053829647109296,22894.903622439488,4420.168540524739,True
NK-EC-518,Element Crew Top,Apparel,Wholesale,APLA,Mature,2026-03-22,3612.176624054226,3302.771025495244,4037.650133120064,0.8179933665879694,3249.5590963683776,605.6475199680095,False
NK-AC-648,ACG Mountain Fly,Apparel,Direct-to-Consumer,Greater China,Mature,2026-03-01,1682.5378115088488,1668.3572866844765,1447.6967454768885,0.8475782017905278,1150.8135424142222,217.15451182153328,True
NK-BK-374,LeBron XXI,Footwear,Digital,EMEA,Mature,2026-03-08,5855.9926920536445,5296.535705089158,6122.067851518175,0.8651546885054044,6003.404929437571,918.3101777277262,False
NK-ZP-749,Air Zoom Pegasus 40,Footwear,Digital,APLA,Growth,2026-03-15,28777.51588761397,30842.38373310731,27758.02826566797,0.8888842017913006,30445.167268849447,4163.704239850195,False
NK-IV-469,Invincible 3,Footwear,Wholesale,Greater China,Decline,2026-03-22,10227.445909819258,10959.937198291253,11090.379329478625,0.9882382624334001,15630.506586547544,1663.5568994217936,False
NK-SB-270,SB Dunk Low Pro,Footwear,Wholesale,Greater China,Mature,2026-03-01,42051.773595240804,37919.89081621193,47975.44100468993,0.7904021312176162,40290.87769408448,7196.316150703489,True
NK-CV-452,Court Vision Low,Footwear,Digital,North America,New Launch,2026-03-08,17218.272984279178,18744.87266634399,17309.774658213002,0.9170932010111367,25932.854902945535,2596.46619873195,False
NK-SB-865,SB Dunk Low Pro,Footwear,Direct-to-Consumer,Greater China,Mature,2026-03-15,33046.55350958006,32571.07539511318,37319.01949260006,0.8727741467476565,29361.041647571885,5597.852923890009,False
NK-CV-978,Court Vision Low,Footwear,Wholesale,APLA,New Launch,2026-03-22,15114.458992929667,16254.159261773351,13933.825120961958,0.8334747192053746,16815.970876175343,2090.0737681442934,False
NK-VF-745,Vaporfly 3,Footwear,Wholesale,EMEA,Decline,2026-03-01,19082.478338019962,18136.597657467064,19403.721136706197,0.9346968826076302,26304.504684924512,2910.5581705059294,False
NK-IV-453,Invincible 3,Footwear,Wholesale,Greater China,Growth,2026-03-08,21483.815342868085,21280.281533795587,20452.50322580836,0.9595267973387883,11044.211903797064,3067.875483871254,False
NK-AM-929,Air Max 270,Footwear,Direct-to-Consumer,Greater China,Decline,2026-03-15,25508.461666151787,24115.92187229249,28342.398693709078,0.8508779420157297,26383.20098234613,4251.359804056361,False
NK-AP-TJ272,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,North America,Mature,2026-03-22,11027.907359576468,9956.05979249471,9466.165581597,0.9482478722060277,16962.424272015236,1419.92483723955,False
NK-AC-513,ACG Mountain Fly,Apparel,Wholesale,Greater China,Decline,2026-03-01,19334.50192601082,20396.038975047428,20990.194016679077,0.9716936851007891,14332.908829827324,3148.5291025018614,False
NK-IC-138,Sportswear Icon Clash,Apparel,Wholesale,APLA,Growth,2026-03-08,18850.417734680883,18604.175081679943,16215.244195739298,0.8526737644463993,31120.385687193917,2432.2866293608945,False
NK-RT-208,React Phantom Run 3,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-15,2837.7945664383515,2796.2910237520096,2854.6872765527614,0.9795437303131608,5022.080298436057,428.2030914829142,False
NK-BZ-396,Blazer Mid '77,Footwear,Digital,North America,Growth,2026-03-22,1649.0364931758795,1542.970992033306,1448.5865777528068,0.9348437879171034,1527.3646712035184,217.287986662921,False
NK-IC-473,Sportswear Icon Clash,Apparel,Wholesale,Greater China,Mature,2026-03-01,4337.617388538547,4610.106525528708,4971.7575703112225,0.9272589140423683,5747.429459755647,745.7636355466833,True
NK-EC-879,Element Crew Top,Apparel,Direct-to-Consumer,North America,Growth,2026-03-08,3501.890161147075,3198.347332091675,3546.426529274866,0.9018507237327817,5003.19345709138,531.9639793912298,False
NK-RT-593,React Phantom Run 3,Footwear,Wholesale,APLA,New Launch,2026-03-15,49032.24275267101,46023.44492030807,44953.70984599214,0.9762036308464693,47767.874288423394,6743.056476898821,False
NK-BK-424,LeBron XXI,Footwear,Digital,Greater China,Growth,2026-03-22,12782.554014540126,13120.598214461263,14431.962089271048,0.9091347478119642,12446.81744586719,2164.794313390657,False
NK-EC-518,Element Crew Top,Apparel,Digital,EMEA,Growth,2026-03-01,8453.847164750685,8739.67362110364,9617.513992928916,0.9087248147004839,13247.319794978983,1442.6270989393374,False
NK-IV-519,Invincible 3,Footwear,Direct-to-Consumer,Greater China,Mature,2026-03-08,41904.87826364598,44041.037760298015,38249.68774301701,0.84859092037063,60215.18002907215,5737.453161452552,False
